urls
https://www.sephora.com/product/midnight-fleur-rollerball-P381795?icid2=products%20grid:p381795
https://www.sephora.com/product/chloe-eau-de-toilette-P405476?icid2=products%20grid:p405476
https://www.sephora.com/product/capri-diffuser-P441946?icid2=products%20grid:p441946
https://www.sephora.com/product/oud-eau-de-parfum-P423528?icid2=products%20grid:p423528
https://www.sephora.com/product/bleu-de-chanel-2-in-1-moisturizer-P447142?icid2=products%20grid:p447142
https://www.sephora.com/product/acqua-di-parma-colonia-hand-cream-P460440?icid2=products%20grid:p460440
https://www.sephora.com/product/meadow-eau-de-toilette-P447533?icid2=products%20grid:p447533
https://www.sephora.com/product/mon-guerlain-perfumed-body-lotion-P416930?icid2=products%20grid:p416930
https://www.sephora.com/product/reserve-amber-saffron-P404310?icid2=products%20grid:p404310
https://www.sephora.com/product/the-one-eau-de-toilette-P439634?icid2=products%20grid:p439634
https://www.sephora.com/product/bora-bora-diffuser-P441944?icid2=products%20grid:p441944
https://www.sephora.com/product/chloe-absolu-de-parfum-P423186?icid2=products%20grid:p423186
https://www.sephora.com/product/wild-vanilla-orchid-eau-de-parfum-P448129?icid2=products%20grid:p448129
https://www.sephora.com/product/by-rosie-jane-dylan-perfume-travel-spray-P465314?icid2=products%20grid:p465314
https://www.sephora.com/product/omnia-pink-sapphire-P429708?icid2=products%20grid:p429708
https://www.sephora.com/product/eau-de-pamplemousse-P375131?icid2=products%20grid:p375131
https://www.sephora.com/product/poppy-barley-body-hand-wash-P448107?icid2=products%20grid:p448107
https://www.sephora.com/product/skylar-salt-air-eau-de-parfum-rollerball-P456976?icid2=products%20grid:p456976
https://www.sephora.com/product/osmanthus-eau-de-parfum-P450175?icid2=products%20grid:p450175
https://www.sephora.com/product/lipstick-diffuser-P448454?icid2=products%20grid:p448454
https://www.sephora.com/product/sci-fi-eau-de-parfum-travel-spray-P441730?icid2=products%20grid:p441730
https://www.sephora.com/product/isle-eau-de-toilette-rollerball-P447535?icid2=products%20grid:p447535
https://www.sephora.com/product/moscow-mule-travel-spray-P431233?icid2=products%20grid:p431233
https://www.sephora.com/product/aqua-allegoria-pamplelune-P428682?icid2=products%20grid:p428682
https://www.sephora.com/product/midnight-fleur-rollerball-P381795?icid2=products%20grid:p381795
https://www.sephora.com/product/chloe-eau-de-toilette-P405476?icid2=products%20grid:p405476
https://www.sephora.com/product/capri-diffuser-P441946?icid2=products%20grid:p441946
https://www.sephora.com/product/oud-eau-de-parfum-P423528?icid2=products%20grid:p423528
https://www.sephora.com/product/bleu-de-chanel-2-in-1-moisturizer-P447142?icid2=products%20grid:p447142
https://www.sephora.com/product/acqua-di-parma-colonia-hand-cream-P460440?icid2=products%20grid:p460440
https://www.sephora.com/product/meadow-eau-de-toilette-P447533?icid2=products%20grid:p447533
https://www.sephora.com/product/mon-guerlain-perfumed-body-lotion-P416930?icid2=products%20grid:p416930
https://www.sephora.com/product/reserve-amber-saffron-P404310?icid2=products%20grid:p404310
https://www.sephora.com/product/the-one-eau-de-toilette-P439634?icid2=products%20grid:p439634
https://www.sephora.com/product/bora-bora-diffuser-P441944?icid2=products%20grid:p441944
https://www.sephora.com/product/chloe-absolu-de-parfum-P423186?icid2=products%20grid:p423186
https://www.sephora.com/product/wild-vanilla-orchid-eau-de-parfum-P448129?icid2=products%20grid:p448129
https://www.sephora.com/product/by-rosie-jane-dylan-perfume-travel-spray-P465314?icid2=products%20grid:p465314
https://www.sephora.com/product/omnia-pink-sapphire-P429708?icid2=products%20grid:p429708
https://www.sephora.com/product/eau-de-pamplemousse-P375131?icid2=products%20grid:p375131
https://www.sephora.com/product/poppy-barley-body-hand-wash-P448107?icid2=products%20grid:p448107
https://www.sephora.com/product/skylar-salt-air-eau-de-parfum-rollerball-P456976?icid2=products%20grid:p456976
https://www.sephora.com/product/osmanthus-eau-de-parfum-P450175?icid2=products%20grid:p450175
https://www.sephora.com/product/lipstick-diffuser-P448454?icid2=products%20grid:p448454
https://www.sephora.com/product/sci-fi-eau-de-parfum-travel-spray-P441730?icid2=products%20grid:p441730
https://www.sephora.com/product/isle-eau-de-toilette-rollerball-P447535?icid2=products%20grid:p447535
https://www.sephora.com/product/moscow-mule-travel-spray-P431233?icid2=products%20grid:p431233
https://www.sephora.com/product/aqua-allegoria-pamplelune-P428682?icid2=products%20grid:p428682
https://www.sephora.com/product/oud-al-sahraa-P418117?icid2=products%20grid:p418117
https://www.sephora.com/product/shalimar-eau-de-toilette-P0771?icid2=products%20grid:p0771
https://www.sephora.com/product/boys-eau-de-parfum-travel-spray-P433936?icid2=products%20grid:p433936
https://www.sephora.com/product/evening-rose-P388768?icid2=products%20grid:p388768
https://www.sephora.com/product/mon-guerlain-perfumed-shower-gel-P416929?icid2=products%20grid:p416929
https://www.sephora.com/product/dahlia-vines-rollerball-P381796?icid2=products%20grid:p381796
https://www.sephora.com/product/raven-excellent-body-milk-P412054?icid2=products%20grid:p412054
https://www.sephora.com/product/verb-excellent-body-milk-P412052?icid2=products%20grid:p412052
https://www.sephora.com/product/aerin-perfume-mini-hibiscus-palm-eau-de-parfum-travel-spray-P460780?icid2=products%20grid:p460780
https://www.sephora.com/product/by-rosie-jane-madie-travel-spray-P459402?icid2=products%20grid:p459402
https://www.sephora.com/product/heretic-mini-dirty-mango-eau-de-parfum-travel-spray-P458298?icid2=products%20grid:p458298
https://www.sephora.com/product/juliette-has-a-gun-mini-not-perfume-superdose-spray-P458630?icid2=products%20grid:p458630
https://www.sephora.com/product/mon-paris-couture-eau-de-parfum-P433904?skuId=2099893&icid2=products%20grid:p433904
https://www.sephora.com/product/acqua-di-parma-mini-bergamotto-di-calabria-rollerball-P459400?icid2=products%20grid:p459400
https://www.sephora.com/product/chypre-sublime-eau-de-parfum-P448132?icid2=products%20grid:p448132
https://www.sephora.com/product/dahlia-divin-eau-initiale-P433900?icid2=products%20grid:p433900
https://www.sephora.com/product/phluid-balance-bi-phase-eau-de-parfum-P466431?icid2=products%20grid:p466431
